办理时间,部门,是否网上办,材料数量,办理时长,满意度
2025-03-16,2,1,3.0,2.4,5.0
2025-11-25,0,1,2.0,4.9,5.0
2025-02-27,8,0,3.0,4.6,4.5
2025-01-12,2,1,6.0,4.1,5.0
2025-02-26,2,1,6.0,5.4,4.7
2025-01-01,5,0,3.0,4.2,5.0
2025-05-31,6,0,6.0,6.3,4.2
2025-10-21,2,1,2.0,2.1,5.0
2025-10-07,5,0,8.0,5.7,3.3
2025-07-23,0,1,8.0,5.1,4.3
2025-11-10,6,0,3.0,4.3,4.8
2025-11-29,0,0,8.0,7.6,2.6
2025-01-03,6,1,3.0,3.9,4.8
2025-03-08,6,0,5.0,6.3,4.0
2025-01-01,0,0,2.0,5.1,4.6
2025-09-24,2,0,8.0,6.7,3.9
2025-04-15,5,1,4.0,3.9,5.0
2025-03-04,8,1,4.0,4.7,5.0
2025-10-26,6,0,2.0,3.5,5.0
2025-04-05,0,1,4.0,3.2,4.6
2025-09-27,5,0,7.0,6.6,3.3
2025-08-25,5,1,8.0,5.5,3.7
2025-01-19,0,0,5.0,5.0,4.0
2025-06-22,5,1,8.0,5.5,4.3
2025-06-28,6,1,5.0,3.5,4.9
2025-05-28,6,1,3.0,4.1,5.0
2025-06-17,8,1,8.0,4.6,4.5
2025-05-10,2,1,5.0,4.0,5.0
2025-10-20,0,1,8.0,5.1,4.0
2025-09-13,0,1,3.0,3.8,5.0
2025-01-17,6,0,2.0,5.1,4.4
2025-07-29,0,1,8.0,5.3,3.8
2025-10-16,5,1,2.0,4.9,5.0
2025-06-25,5,1,6.0,4.2,5.0
2024-12-02,6,0,4.0,4.4,4.7
2025-08-15,6,0,4.0,5.7,3.6
2025-09-14,0,1,7.0,5.4,3.9
2024-12-07,8,1,6.0,5.3,5.0
2025-08-08,0,0,3.0,5.5,4.4
2025-02-02,5,1,2.0,3.0,4.6
2025-02-02,6,0,5.0,5.7,3.8
2025-07-17,0,1,6.0,5.3,4.2
2025-07-07,5,0,6.0,7.0,2.9
2025-08-14,2,0,3.0,3.7,5.0
2025-05-03,0,1,4.0,4.9,4.7
2025-10-18,6,0,4.0,4.2,4.7
2025-07-10,6,0,3.0,2.7,5.0
2025-03-22,0,0,5.0,5.4,4.2
2024-12-18,6,1,8.0,6.5,3.9
2025-11-29,2,1,4.0,4.1,5.0
2025-05-04,6,1,7.0,5.6,4.1
2025-02-02,2,0,6.0,6.9,3.3
2025-03-21,6,1,3.0,4.1,5.0
2025-10-23,2,1,6.0,4.7,4.4
2025-09-26,6,1,4.0,3.6,4.8
2025-09-26,6,0,5.0,5.1,4.2
2025-06-08,5,0,5.0,6.4,4.1
2025-01-07,5,0,2.0,4.7,4.7
2025-01-17,6,1,8.0,4.8,4.2
2025-03-28,0,1,5.0,4.8,4.6
2025-03-04,0,1,7.0,6.0,4.3
2025-07-30,6,0,8.0,6.1,3.1
2025-02-25,6,1,5.0,6.2,4.5
2025-07-06,6,0,8.0,6.4,3.1
2025-01-29,2,1,4.0,4.4,5.0
2025-06-01,6,0,6.0,6.8,3.8
2025-05-20,8,1,8.0,4.7,4.8
2025-03-07,6,1,6.0,4.1,4.8
2025-06-27,6,1,2.0,4.0,5.0
2024-12-14,5,0,7.0,4.8,3.8
2025-06-29,6,0,7.0,4.7,3.9
2025-08-24,0,0,5.0,4.2,4.6
2025-11-04,6,1,4.0,3.8,5.0
2025-02-21,0,0,6.0,7.1,3.6
2025-02-19,5,0,6.0,5.6,3.9
2025-10-27,5,0,4.0,5.6,3.9
2025-09-23,6,0,8.0,6.6,3.1
2024-12-07,6,0,4.0,6.5,3.8
2025-07-15,8,1,3.0,2.9,5.0
2025-04-25,0,1,2.0,2.8,5.0
2025-04-16,6,0,8.0,7.0,3.1
2025-09-01,0,1,8.0,4.3,4.8
2025-01-23,6,1,3.0,4.0,5.0
2025-08-04,0,1,8.0,6.7,3.6
2024-12-17,2,1,8.0,6.7,4.0
2025-06-21,8,0,6.0,6.0,3.2
2025-06-15,0,1,6.0,4.3,4.4
2025-04-12,5,1,8.0,4.5,4.2
2025-04-23,8,1,2.0,2.4,5.0
2025-04-05,5,1,3.0,4.0,4.6
2025-09-23,6,0,6.0,5.1,4.0
2025-11-22,6,1,4.0,4.1,5.0
2025-08-17,0,1,2.0,3.6,5.0
2024-12-10,6,1,5.0,4.1,4.7
2025-07-22,6,0,7.0,7.2,3.5
2024-12-08,0,0,4.0,5.7,4.3
2025-02-27,6,0,4.0,5.7,4.0
2025-06-09,6,1,3.0,3.7,5.0
2025-02-09,5,1,6.0,4.7,4.4
2025-05-18,2,1,7.0,5.3,4.1
2025-09-18,5,1,4.0,4.6,5.0
2025-02-01,0,0,3.0,6.2,4.5
2024-12-01,6,1,6.0,5.5,4.4
2025-10-15,5,1,8.0,5.9,3.9
2025-01-11,2,1,4.0,2.9,5.0
2025-06-06,2,0,8.0,6.8,3.2
2025-03-17,0,0,4.0,5.3,4.2
2025-09-23,0,1,2.0,4.2,4.6
2025-04-14,0,0,3.0,4.0,5.0
2025-04-21,5,0,2.0,2.8,5.0
2025-10-31,8,1,3.0,4.9,5.0
2025-03-23,6,0,5.0,4.3,4.2
2025-03-03,0,1,5.0,4.8,4.3
2025-09-10,8,0,4.0,4.2,4.9
2025-04-07,6,1,7.0,5.0,4.4
2025-05-15,0,1,3.0,4.9,5.0
2025-01-20,0,1,7.0,5.1,4.7
2024-12-27,0,0,4.0,4.6,4.8
2025-07-09,6,0,7.0,6.6,2.9
2025-04-28,2,1,5.0,3.6,4.6
2025-01-17,8,1,8.0,4.8,4.8
2025-02-18,6,0,3.0,4.4,4.6
2024-12-11,0,1,5.0,4.7,4.6
2025-07-13,6,0,2.0,4.3,4.9
2025-11-02,6,1,7.0,4.9,4.3
2025-04-24,6,1,8.0,6.0,3.7
2025-09-03,0,1,5.0,3.7,5.0
2025-06-10,6,0,4.0,3.9,4.4
2025-11-21,0,0,7.0,5.9,3.4
2025-05-13,6,1,7.0,5.8,4.4
2025-07-21,2,1,8.0,6.6,3.5
2025-01-13,0,0,8.0,6.9,2.9
2025-03-20,5,1,3.0,2.9,5.0
2025-09-10,2,0,6.0,6.9,3.1
2025-08-15,0,1,6.0,4.7,5.0
2025-01-06,2,0,2.0,4.0,4.4
2025-08-13,0,1,3.0,4.0,4.8
2025-11-14,2,0,6.0,6.7,4.6
2025-06-16,6,0,3.0,5.4,4.5
2025-05-06,8,1,4.0,5.1,4.7
2025-07-18,6,1,6.0,5.0,4.6
2025-03-05,2,1,3.0,4.1,4.6
2024-12-05,0,1,3.0,3.5,5.0
2025-09-11,0,1,2.0,3.2,5.0
2025-04-03,6,1,4.0,4.4,5.0
2025-05-20,6,1,8.0,5.4,3.9
2025-07-10,6,1,4.0,3.8,5.0
2025-09-19,0,0,3.0,4.8,4.6
2025-05-01,6,0,7.0,5.6,3.9
2025-10-29,5,0,8.0,4.9,3.1
2025-06-07,5,0,7.0,7.1,3.4
2025-10-19,5,1,6.0,5.8,4.5
2025-04-30,5,1,4.0,5.4,4.4
2025-04-20,0,1,3.0,3.9,5.0
2025-05-01,5,1,8.0,6.0,3.8
2025-11-30,8,1,7.0,5.8,4.0
2025-09-29,0,1,7.0,4.1,5.0
2025-06-11,5,1,4.0,5.4,4.6
2025-02-16,2,0,2.0,3.6,4.8
2025-08-18,6,1,8.0,5.6,3.8
2025-07-24,5,1,6.0,5.2,4.9
2025-07-03,6,1,8.0,5.7,4.0
2025-04-18,0,0,2.0,4.9,4.6
2025-02-03,8,1,2.0,3.2,5.0
2025-08-04,6,1,8.0,5.8,4.4
2025-11-04,0,0,8.0,6.2,3.5
2025-06-06,8,0,3.0,5.4,4.2
2025-06-17,0,1,6.0,4.0,5.0
2025-10-09,6,1,5.0,3.3,5.0
2025-06-09,5,1,8.0,7.2,3.6
2025-02-26,0,1,2.0,3.6,5.0
2025-08-24,5,1,6.0,4.5,4.8
2024-12-23,5,1,6.0,5.3,4.2
2025-08-26,5,0,5.0,6.3,3.4
2025-10-05,2,1,8.0,5.7,4.1
2025-01-16,5,1,3.0,3.3,5.0
2025-07-21,0,1,6.0,4.6,4.8
2025-10-08,6,1,8.0,5.8,3.9
2025-01-30,6,1,3.0,2.7,5.0
2025-05-01,5,1,2.0,3.3,5.0
2025-04-27,0,1,3.0,5.0,5.0
2025-08-23,5,1,5.0,5.9,3.9
2025-04-06,5,1,6.0,4.3,4.6
2025-04-24,5,0,7.0,7.3,3.1
2025-09-05,6,0,3.0,4.2,5.0
2025-09-05,5,1,5.0,4.0,4.9
2024-12-11,0,1,4.0,3.6,5.0
2025-01-13,6,1,3.0,3.5,5.0
2025-04-05,5,0,4.0,4.1,4.7
2025-11-08,2,0,6.0,5.5,3.6
2025-04-27,2,1,5.0,4.4,5.0
2025-02-14,2,1,4.0,4.6,5.0
2025-07-30,5,0,2.0,4.8,4.6
2025-03-16,2,1,4.0,3.6,4.9
2024-12-26,5,0,7.0,4.9,4.5
2025-09-15,0,1,6.0,5.4,4.2
2025-08-18,6,1,6.0,6.1,4.4
2025-01-07,6,0,3.0,5.3,4.9
2025-09-28,5,0,5.0,4.2,4.7
2025-03-23,8,1,8.0,5.4,4.4
2025-11-01,2,1,5.0,4.1,5.0
2025-01-17,6,0,6.0,5.8,4.6
2025-02-24,6,0,6.0,6.2,3.6
2025-08-21,5,1,4.0,5.2,4.7
2025-10-05,5,1,7.0,5.3,4.2
2025-06-22,8,0,8.0,5.4,3.5
2025-02-25,5,0,7.0,6.1,3.5
2025-01-13,5,0,2.0,2.4,5.0
2025-06-19,6,1,5.0,4.6,5.0
2025-01-20,0,0,3.0,4.4,4.9
2025-02-04,5,0,3.0,5.2,4.8
2025-10-07,5,1,4.0,4.8,4.7
2025-01-30,0,0,4.0,5.6,4.1
2025-11-25,2,1,7.0,4.2,4.7
2024-12-14,6,1,8.0,5.2,4.2
2024-12-05,6,0,6.0,6.1,3.2
2024-12-12,6,1,7.0,4.6,4.9
2025-02-01,6,1,4.0,3.2,5.0
2025-06-23,0,1,7.0,4.0,4.8
2024-12-15,6,0,6.0,4.5,4.0
2025-09-08,2,1,3.0,5.0,5.0
2025-10-03,5,1,3.0,4.5,5.0
2025-06-13,8,1,5.0,5.3,4.5
2025-10-17,8,0,6.0,6.1,3.8
2025-09-22,0,0,5.0,6.0,3.5
2025-10-05,0,0,2.0,3.4,5.0
2025-10-22,8,0,8.0,7.2,3.0
2025-09-10,6,0,7.0,6.7,3.9
2025-07-09,6,1,3.0,3.7,5.0
2025-07-22,6,0,3.0,5.3,4.3
2025-11-04,2,1,3.0,4.4,4.6
2025-03-19,5,1,8.0,6.2,4.0
2025-02-15,2,0,2.0,5.4,4.7
2025-09-28,6,1,7.0,5.4,4.6
2025-04-07,6,0,6.0,4.9,4.6
2025-04-03,6,1,2.0,3.8,5.0
2025-05-15,6,1,6.0,5.1,4.6
2025-10-17,6,1,7.0,5.5,4.3
2025-04-30,0,1,2.0,3.2,4.6
2025-11-13,6,1,7.0,6.3,3.7
2025-07-19,5,1,8.0,5.8,4.0
2025-05-15,0,1,5.0,3.2,4.9
2025-05-16,0,1,7.0,5.8,4.1
2024-12-31,5,0,8.0,7.9,2.8
2025-03-07,0,1,4.0,4.0,5.0
2024-12-31,6,0,3.0,4.7,4.9
2025-04-05,2,1,2.0,4.9,5.0
2024-12-05,8,1,5.0,4.1,4.6
2025-02-25,6,1,2.0,3.3,5.0
2025-09-21,0,1,2.0,3.6,5.0
2025-09-18,2,1,7.0,5.2,4.1
2025-11-06,5,1,6.0,4.5,4.3
2025-05-23,0,1,5.0,5.2,4.7
2025-01-04,0,0,6.0,6.2,3.8
2025-03-03,5,0,6.0,6.9,2.6
2025-11-19,5,0,2.0,4.8,4.9
2025-04-24,2,1,2.0,4.3,5.0
2025-01-18,0,0,4.0,4.6,4.1
2025-05-28,5,1,8.0,4.6,3.7
2025-01-15,6,0,6.0,6.2,3.3
2025-06-05,2,0,3.0,4.6,3.9
2025-04-24,0,1,4.0,3.1,5.0
2024-12-18,6,0,4.0,5.0,4.2
2025-10-06,5,1,5.0,4.5,4.9
2025-01-24,0,0,6.0,6.2,3.4
2025-01-27,0,1,8.0,6.2,4.1
2025-08-07,0,0,5.0,5.8,4.1
2025-01-10,5,0,4.0,4.9,4.1
2025-08-25,0,1,7.0,6.5,3.6
2025-04-09,5,1,2.0,3.2,5.0
2025-10-06,2,1,3.0,3.8,5.0
2025-04-26,0,1,8.0,4.6,4.1
2025-04-29,6,0,8.0,6.4,3.5
2025-01-05,6,0,4.0,4.8,4.8
2025-09-24,2,1,5.0,4.6,4.6
2025-10-25,6,0,6.0,5.5,4.6
2025-02-11,8,1,5.0,4.4,4.8
2025-03-27,0,0,5.0,5.5,3.8
2025-07-18,5,0,8.0,5.5,3.5
2025-05-18,8,1,6.0,5.2,4.3
2025-04-20,5,1,7.0,5.2,4.2
2025-10-20,0,1,5.0,4.4,5.0
2025-07-30,5,1,3.0,3.3,5.0
2025-08-28,6,1,2.0,4.0,5.0
2025-02-19,8,0,2.0,4.9,4.4
2025-10-03,0,0,4.0,5.5,4.3
2025-09-04,6,1,8.0,6.1,3.7
2025-04-06,6,1,6.0,4.8,4.4
2025-03-14,2,1,3.0,4.9,5.0
2025-04-09,5,0,5.0,5.7,4.2
2025-06-16,5,1,4.0,3.3,5.0
2025-10-02,6,0,4.0,4.5,5.0
2025-08-28,0,1,7.0,5.3,4.8
2024-12-01,6,0,8.0,7.5,2.9
2025-03-28,6,0,8.0,6.5,2.7
2025-04-13,0,1,3.0,4.8,5.0
2025-06-10,0,1,6.0,4.9,5.0
2025-02-16,5,1,5.0,5.0,5.0
2025-08-04,5,1,3.0,2.7,5.0
2025-07-09,8,1,2.0,2.7,5.0
2025-02-04,5,1,2.0,3.7,5.0
2025-01-13,6,1,6.0,5.2,4.7
2025-10-07,8,0,7.0,5.8,4.0
2025-08-17,2,1,3.0,3.4,5.0
2025-02-21,2,0,4.0,6.3,3.6
2025-04-03,6,1,2.0,2.5,5.0
2025-06-26,0,1,4.0,4.9,4.8
2025-08-16,0,1,3.0,4.9,5.0
2025-09-06,2,0,5.0,4.6,4.4
2025-02-28,0,1,6.0,4.3,5.0
2025-01-28,6,1,5.0,4.7,4.8
2025-09-28,6,0,7.0,6.6,4.1
2025-02-14,5,1,4.0,3.1,5.0
2025-04-16,6,1,2.0,3.7,5.0
2025-09-09,6,0,5.0,5.2,4.4
2025-08-14,5,1,8.0,6.0,4.6
2025-04-26,8,1,3.0,2.6,5.0
2025-02-19,6,0,3.0,4.2,4.5
2025-05-08,6,0,5.0,6.5,3.8
2025-10-13,0,1,5.0,4.8,4.2
2025-09-17,0,1,8.0,6.3,3.9
2025-10-07,6,1,7.0,4.6,4.7
2025-03-16,5,0,8.0,6.9,2.7
2025-01-13,6,1,7.0,3.9,5.0
2025-07-12,5,1,6.0,4.9,4.7
2025-08-01,6,0,8.0,7.3,3.0
2025-02-11,0,1,4.0,4.5,5.0
2025-08-05,0,1,7.0,3.1,5.0
2025-05-22,0,0,7.0,7.4,3.1
2025-11-17,0,1,8.0,5.1,4.5
2025-05-14,2,1,8.0,4.9,4.2
2025-06-06,6,0,2.0,3.5,5.0
2025-01-17,6,0,3.0,4.9,4.9
2025-07-08,6,1,3.0,3.8,4.8
2025-11-26,6,0,2.0,3.3,5.0
2025-02-12,6,1,6.0,4.6,4.6
2025-03-01,6,1,5.0,4.3,4.4
2025-09-03,6,1,7.0,6.0,4.0
2025-11-07,6,0,7.0,6.8,3.4
2025-05-12,0,0,2.0,2.6,5.0
2025-07-22,8,1,2.0,2.8,5.0
2025-06-28,8,0,2.0,3.7,5.0
2025-04-15,6,0,5.0,6.7,4.1
2024-12-16,6,1,8.0,5.3,5.0
2025-02-04,0,0,8.0,6.0,3.7
2025-04-22,2,1,6.0,4.8,4.7
2025-08-02,6,1,3.0,3.0,5.0
2025-03-18,0,0,7.0,5.9,3.6
2025-07-25,0,0,7.0,7.0,3.3
2025-09-17,0,0,3.0,4.0,5.0
2025-11-07,6,1,5.0,5.2,4.6
2025-04-05,6,0,8.0,7.2,3.2
2025-05-22,2,1,6.0,4.3,4.7
2025-01-04,2,1,3.0,4.8,5.0
2025-07-05,0,0,5.0,6.8,3.9
2025-10-08,2,1,3.0,5.4,5.0
2025-02-13,2,0,2.0,4.1,5.0
2025-02-12,2,1,8.0,4.9,3.9
2025-03-10,5,1,7.0,5.1,4.7
2024-12-08,2,0,3.0,4.9,5.0
2025-08-21,6,0,7.0,6.7,3.8
2025-08-15,5,0,4.0,5.0,4.6
2025-06-21,8,0,6.0,6.0,4.0
2025-05-08,0,1,5.0,6.1,4.6
2025-03-18,0,1,6.0,6.4,4.2
2025-04-17,0,0,2.0,3.2,4.9
2024-12-13,8,1,6.0,5.9,4.4
2025-10-17,0,1,3.0,3.9,5.0
2025-10-22,0,0,8.0,6.4,3.4
2025-09-02,5,1,8.0,5.1,4.6
2025-07-25,8,0,4.0,4.9,3.7
2025-03-09,0,1,5.0,5.6,4.2
2025-02-09,5,1,8.0,4.8,4.5
2025-08-10,5,0,5.0,4.6,4.6
2025-10-29,0,1,2.0,3.1,5.0
2025-03-17,6,0,6.0,6.5,3.4
2025-10-31,0,0,7.0,5.5,3.7
2025-10-23,0,1,8.0,6.1,4.0
2025-07-21,6,1,2.0,3.3,5.0
2025-11-07,2,1,6.0,4.7,4.9
2025-09-26,5,1,4.0,4.0,5.0
2025-10-07,8,0,2.0,4.3,5.0
2025-10-05,2,1,4.0,3.6,5.0
2025-09-17,5,1,7.0,6.5,3.9
2025-10-01,6,1,4.0,3.8,5.0
2025-07-08,2,1,3.0,3.9,5.0
2024-12-07,5,1,2.0,3.3,5.0
2025-09-04,6,1,2.0,2.6,5.0
2025-06-04,0,1,6.0,4.6,4.2
2025-04-11,6,0,5.0,5.5,4.2
2025-07-22,6,0,3.0,4.1,4.2
2025-04-14,5,0,2.0,4.4,4.8
2025-04-11,0,1,3.0,3.3,5.0
2025-08-01,5,0,5.0,4.7,4.7
2025-08-09,0,0,5.0,5.0,4.4
2025-10-12,6,1,7.0,6.7,3.5
2025-08-30,2,1,7.0,4.2,5.0
2025-06-06,6,1,6.0,6.0,4.3
2025-04-15,6,0,2.0,4.4,4.9
2024-12-01,2,1,6.0,4.9,3.9
2025-04-26,5,1,7.0,5.1,4.6
2025-11-11,0,0,8.0,8.0,2.7
2025-05-12,6,0,3.0,4.9,4.3
2025-04-24,0,1,6.0,5.9,3.9
2025-10-15,0,1,6.0,5.9,4.2
2025-02-25,2,0,5.0,5.2,4.1
2025-01-23,5,1,2.0,2.7,5.0
2025-06-19,6,1,5.0,3.1,5.0
2025-08-02,8,1,4.0,4.5,4.6
2025-11-14,6,0,8.0,7.3,4.6
2025-07-16,2,1,7.0,4.9,4.8
2025-04-02,6,1,4.0,3.7,5.0
2024-12-07,2,0,8.0,6.3,3.0
2025-11-05,6,1,5.0,4.6,4.5
2025-10-15,0,1,4.0,4.5,5.0
2025-02-11,8,0,5.0,5.6,3.5
2025-09-17,6,0,5.0,4.9,4.1
2025-09-17,2,0,5.0,6.5,4.6
2025-06-16,8,1,7.0,4.4,5.0
2025-07-16,2,1,8.0,6.6,4.0
2025-09-25,6,0,2.0,4.1,5.0
2025-02-10,5,0,5.0,6.2,3.6
2025-03-07,2,1,5.0,5.6,4.5
2025-07-08,8,0,2.0,3.8,4.8
2025-10-08,6,0,4.0,4.1,4.7
2025-08-06,6,0,2.0,5.3,4.5
2025-02-17,5,0,3.0,3.3,5.0
2025-09-10,0,0,8.0,6.5,3.5
2025-08-29,6,1,3.0,3.0,5.0
2025-08-07,8,0,8.0,7.6,3.0
2025-06-18,5,0,4.0,6.2,3.9
2025-11-23,0,1,8.0,4.9,3.4
2025-06-05,5,1,5.0,3.4,5.0
2025-01-14,8,0,2.0,4.4,5.0
2025-01-16,0,1,5.0,6.1,4.1
2025-07-31,6,0,5.0,5.8,4.0
2025-01-21,0,1,2.0,3.6,5.0
2025-08-06,8,1,4.0,3.3,4.6
2025-10-31,6,0,5.0,4.9,4.4
2025-06-10,2,1,2.0,3.6,5.0
2025-01-27,6,1,7.0,5.5,4.3
2025-07-06,0,0,6.0,6.4,4.5
2025-11-29,5,0,3.0,4.5,4.9
2025-10-09,0,0,8.0,5.1,3.2
2025-06-18,0,0,2.0,4.0,5.0
2025-10-06,5,0,7.0,4.9,3.6
2025-02-04,5,0,4.0,5.0,4.3
2025-02-24,6,0,3.0,4.5,5.0
2025-06-01,0,1,5.0,4.5,4.9
2025-05-28,6,1,8.0,4.3,4.5
2025-10-21,6,1,6.0,4.6,4.8
2025-07-13,0,1,6.0,5.3,4.3
2025-05-25,2,1,4.0,4.7,4.9
2024-12-29,5,1,6.0,4.2,4.4
2025-05-24,5,1,2.0,3.6,5.0
2025-08-16,2,1,4.0,4.4,4.9
2025-02-15,0,0,6.0,5.7,4.2
2025-04-30,8,1,5.0,4.3,4.4
2025-04-27,5,0,7.0,6.7,3.0
2025-03-01,0,1,7.0,5.7,3.9
2025-11-15,8,0,2.0,5.1,4.7
2025-01-12,6,0,4.0,6.3,4.0
2025-10-23,0,0,8.0,6.8,3.2
2025-07-08,6,1,5.0,4.7,5.0
2025-03-29,5,1,2.0,2.7,5.0
2025-03-05,2,0,4.0,4.8,4.2
2025-01-15,5,1,8.0,5.5,3.8
2025-02-19,6,1,7.0,4.4,5.0
2024-12-08,0,1,8.0,5.6,3.9
2025-07-14,6,0,7.0,7.8,2.6
2025-10-18,2,1,7.0,4.3,4.6
2024-12-23,0,1,8.0,5.9,4.0
2025-07-10,0,0,3.0,5.3,4.5
2024-12-30,6,1,4.0,5.1,4.8
2025-03-06,0,0,4.0,5.0,4.1
2025-01-28,8,0,6.0,7.1,3.0
2025-02-12,6,0,4.0,4.7,4.9
2025-10-29,0,1,5.0,4.8,4.5
2025-05-20,8,0,5.0,6.5,4.0
2025-04-27,6,0,8.0,7.5,3.0
2025-06-03,6,1,6.0,4.2,4.8
2025-11-30,5,1,7.0,4.8,4.9
2025-08-28,6,0,8.0,6.8,3.2
2025-06-16,6,0,4.0,3.7,4.5
2025-02-21,5,1,4.0,3.8,5.0
2025-06-09,5,0,6.0,5.8,4.6
2025-02-14,6,1,5.0,3.5,5.0
2025-09-26,0,0,8.0,5.9,4.6
2025-04-25,5,0,2.0,3.6,5.0
2025-03-05,5,1,8.0,5.8,3.9
2025-01-26,0,1,2.0,2.3,5.0
2024-12-13,6,1,2.0,4.4,5.0
2025-06-25,6,1,2.0,3.3,4.6
2025-04-03,0,1,2.0,3.4,5.0
2025-03-11,0,1,5.0,3.7,4.9
2024-12-28,5,0,7.0,6.8,3.1
2025-06-02,6,1,6.0,4.1,4.7
2025-01-07,6,0,2.0,5.0,5.0
2025-09-14,2,1,8.0,5.1,3.9
2025-07-07,5,0,7.0,6.3,3.9
2025-04-19,2,0,7.0,4.9,3.1
2025-08-23,0,1,5.0,5.7,4.4
2025-11-24,5,1,3.0,3.5,5.0
2025-05-06,8,0,4.0,5.5,4.2
2025-01-20,5,1,2.0,2.6,5.0
2025-11-24,2,1,4.0,4.3,4.9
2025-01-22,5,0,6.0,5.6,4.2
2024-12-26,0,1,3.0,4.9,5.0
2025-01-29,0,1,4.0,4.9,5.0
2025-09-01,6,0,8.0,7.0,3.4
2025-09-10,5,1,7.0,5.0,4.3
2025-09-24,0,0,3.0,4.5,4.8
2025-06-26,2,0,5.0,5.7,4.3
2025-03-03,6,0,4.0,4.7,5.0
2025-11-22,0,1,6.0,5.9,4.3
2025-11-17,0,0,3.0,4.6,5.0
2025-01-11,5,1,5.0,4.5,5.0
2025-03-11,8,1,7.0,6.2,4.1
2025-09-20,2,1,4.0,3.8,5.0
2025-07-04,5,1,2.0,2.8,5.0
2025-04-06,6,1,7.0,6.1,3.9
2025-07-19,0,1,6.0,5.8,4.7
2025-09-02,6,0,3.0,4.7,4.9
2025-07-18,0,1,6.0,4.9,4.9
2025-09-03,0,0,7.0,7.8,3.2
2024-12-03,2,1,8.0,5.5,4.2
2025-10-16,2,0,5.0,6.1,4.0
2025-03-01,8,1,8.0,6.9,3.3
2025-09-14,0,0,7.0,7.0,3.1
2025-10-19,5,1,7.0,5.9,4.5
2025-10-14,6,1,8.0,3.3,5.0
2025-06-16,0,0,7.0,6.4,3.3
2025-07-03,6,1,5.0,4.1,5.0
2025-09-18,6,0,6.0,5.5,4.0
2025-04-17,0,1,6.0,5.1,5.0
2025-03-05,5,0,3.0,4.2,4.5
2025-07-28,0,1,3.0,2.7,5.0
2025-08-30,5,0,5.0,6.1,4.1
2025-03-11,6,1,5.0,4.8,4.9
2025-03-19,6,1,4.0,4.0,5.0
2025-11-01,8,1,2.0,2.3,5.0
2025-09-27,6,1,8.0,5.4,4.2
2025-01-14,5,1,8.0,6.4,4.6
2025-11-22,0,0,3.0,5.4,4.5
2025-11-24,6,1,7.0,6.3,3.7
2025-09-07,6,0,2.0,4.5,4.9
2025-11-03,0,1,2.0,2.9,5.0
2025-06-08,5,1,8.0,6.1,3.9
2025-07-09,2,1,8.0,6.1,3.7
2025-07-20,6,1,4.0,4.2,5.0
2025-08-08,2,0,7.0,6.8,3.4
2025-04-30,0,1,2.0,2.5,5.0
2025-02-27,2,0,6.0,5.6,4.0
2025-06-22,6,0,7.0,6.7,3.0
2025-03-03,6,1,8.0,3.8,4.6
2025-07-06,0,1,3.0,4.7,4.6
2025-08-03,5,0,8.0,6.1,3.3
2025-08-27,5,1,7.0,5.2,4.5
2025-11-08,0,1,5.0,5.2,4.2
2025-05-12,6,1,8.0,5.8,4.4
2025-02-17,0,0,2.0,3.4,5.0
2025-10-24,8,0,7.0,4.9,2.9
2025-10-11,2,1,4.0,5.2,4.9
2025-11-17,8,1,8.0,6.6,3.5
2025-05-24,0,1,3.0,4.5,5.0
2024-12-17,2,0,2.0,3.9,4.9
2024-12-11,0,1,4.0,2.9,5.0
2025-02-14,6,1,5.0,4.0,5.0
2024-12-24,0,0,5.0,4.7,5.0
2025-09-27,6,0,6.0,4.9,4.6
2025-05-05,6,0,8.0,7.3,2.9
2025-07-16,0,1,7.0,4.9,4.9
2025-07-20,2,1,2.0,3.3,5.0
2025-04-23,6,1,3.0,5.7,5.0
2025-01-02,2,0,7.0,6.4,4.0
2025-06-03,6,0,8.0,4.9,3.8
2025-08-06,5,0,8.0,6.1,3.7
2024-12-05,6,1,8.0,5.6,3.9
2025-03-13,0,0,2.0,5.2,4.2
2025-01-23,0,0,4.0,6.6,4.0
2025-04-25,8,1,6.0,4.8,4.6
2025-10-16,6,1,8.0,4.4,4.0
2025-11-29,2,0,5.0,5.8,4.1
2025-06-08,0,0,7.0,6.3,3.5
2025-05-01,2,1,8.0,6.9,4.1
2025-01-13,2,1,2.0,2.3,5.0
2025-03-01,6,1,4.0,4.3,4.7
2025-08-19,5,1,8.0,6.3,3.7
2025-02-09,5,1,4.0,2.9,5.0
2025-05-06,6,1,3.0,3.7,5.0
2025-08-21,8,0,6.0,5.3,4.4
2025-06-05,8,0,2.0,5.8,4.7
2024-12-18,2,1,7.0,5.6,3.7
2025-11-15,8,1,4.0,2.5,5.0
2025-01-06,2,0,4.0,4.8,4.8
2025-04-26,8,1,7.0,6.4,4.3
2025-01-22,6,0,6.0,5.7,4.1
2025-06-04,2,0,5.0,6.0,4.1
2025-10-17,5,1,2.0,3.6,5.0
2025-02-03,2,0,7.0,7.0,2.9
2025-02-27,2,0,5.0,5.2,3.6
2024-12-25,0,0,5.0,5.1,4.6
2025-11-26,2,1,2.0,3.9,5.0
2025-05-01,0,0,6.0,4.7,5.0
2025-11-10,2,1,2.0,1.9,5.0
2025-08-24,0,1,2.0,3.3,5.0
2025-10-27,8,1,8.0,6.3,4.6
